id,level,word,meaning_en,full_entry,article,pos,plural,forms,examples,page
a1_0487,A1,"der Opa, -s","the grandfather, -s","der Opa, -s",der,noun,-s,,Mein Opa heißt Hans.,21
a1_0488,A1,die Ordnung,the order,die Ordnung,die,noun,,,Das ist in Ordnung.,21
a1_0489,A1,"der Ort, -e","der Ort, -e","der Ort, -e",der,noun,-e,,Der Ort liegt am Meer.,21
a1_0490,A1,das Papier,the paper,das Papier,das,noun,,,Hier sind Papier und Bleistift.,21
a1_0491,A1,die Papiere (pl.),the papers (pl.),die Papiere (pl.),die,noun,,,Haben Sie Ihre Papiere dabei?,21
a1_0492,A1,"der Partner, -/","the partner, -/","der Partner, -/",der,noun,-/,,,21
a1_0493,A1,"die Partnerin, -nen","the partner, -nen","die Partnerin, -nen",die,noun,-nen,,Sie ist meine Partnerin.,21
a1_0494,A1,die Party,the party,die Party,die,noun,,,Heute Abend machen wir eine Party.,21
a1_0495,A1,"der Pass, -ä, e","the passport, -ä, e","der Pass, -ä, e",der,noun,"-ä, e",,Im Hotel brauchst du deinen Pass.,21
a1_0496,A1,"die Pause, -n","the break, -n","die Pause, -n",die,noun,-n,,Von 12.00 bis 12.30 Uhr haben wir Mittagspause.,21
a1_0497,A1,"der Plan, -ä, e","the plan, -ä, e","der Plan, -ä, e",der,noun,"-ä, e",,Ich kaufe mir einen Stadtplan.,21
a1_0498,A1,"der Platz, -ä, e","the place, -ä, e","der Platz, -ä, e",der,noun,"-ä, e",,"Tut mir leid, der Platz ist besetzt. || Bitte nehmen Sie Platz! || Ich wohne Messeplatz 5.",21
a1_0499,A1,die Polizei,the police,die Polizei,die,noun,,,Holen Sie die Polizei!,21
a1_0500,A1,die Pommes frites,the french fries,die Pommes frites,die,noun,,,(pl.) Die Kinder essen Hähnchen mit Pommes frites.,21
a1_0501,A1,die Post,the post,die Post,die,noun,,,"Wo ist die Post, bitte? || Ist Post da?",21
a1_0502,A1,die Postleitzahl,the zip code,die Postleitzahl,die,noun,,,Wie ist Ihre Postleitzahl?,21
a1_0503,A1,das Praktikum,the internship,das Praktikum,das,noun,,,Ich mache ein Praktikum bei Siemens.,21
a1_0504,A1,die Praxis,the practice,die Praxis,die,noun,,,Die Praxis ist ab acht Uhr geöffnet.,21
a1_0505,A1,"der Preis, -e","the price, -e","der Preis, -e",der,noun,-e,,Die Preise sind hoch.,21
a1_0506,A1,"das Problem, -e","the problem, -e","das Problem, -e",das,noun,-e,,Mein Problem ist die Sprache.,21
a1_0507,A1,"der Prospekt, -e","the prospectus, -e","der Prospekt, -e",der,noun,-e,,Bitte schicken Sie mir einen Prospekt von Ihrem Hotel.,21
a1_0508,A1,die Prüfung,the exam,die Prüfung,die,noun,,,Die Prüfung ist am Montag um 8.00 Uhr.,21
a1_0509,A1,pünktlich,on time,pünktlich,,adjective,,,Der Bus fährt pünktlich um acht Uhr. || Herr Müller ist immer pünktlich.,21
a1_0510,A1,213082_20_SV,213082_20_SV,213082_20_SV,,other,,,,21
a1_0511,A1,r,r,r,,word,,,,22
a1_0512,A1,Rad fahren,ride a bike,Rad fahren,,noun,,,Das Kind kann schon Rad fahren.,22
a1_0513,A1,rauchen,smoke,rauchen,,verb,,,Ich rauche nicht.,22
a1_0514,A1,"der Raum, -ä, e","the space, -ä, e","der Raum, -ä, e",der,noun,"-ä, e",,Der Unterricht ist in Raum 332.,22
a1_0515,A1,"die Rechnung, -en","the bill, -en","die Rechnung, -en",die,noun,-en,,"Die Rechnung, bitte.",22
a1_0516,A1,rechts,right,rechts,,word,,,Die Schillerstraße ist hier rechts.,22
a1_0517,A1,regnen,rain,regnen,,verb,,,Heute regnet es.,22
a1_0518,A1,der Regen,the rain,der Regen,der,noun,,,Bei diesem Regen gehe ich nicht raus.,22
a1_0519,A1,der Reis,the rice,der Reis,der,noun,,,Ich esse gern Reis.,22
a1_0520,A1,reisen,travel,reisen,,verb,,,Ich reise gern.,22
a1_0521,A1,die Reise,the trip,die Reise,die,noun,,,Wir machen eine Reise nach Österreich.,22
a1_0522,A1,"das Reisebüro, -s","the travel agency, -s","das Reisebüro, -s",das,noun,-s,,Mein Mann arbeitet im Reisebüro.,22
a1_0523,A1,der Reiseführer,the travel guide,der Reiseführer,der,noun,,,Ich kaufe mir einen Reiseführer von Berlin. || Unser Reiseführer heißt Peter.,22
a1_0524,A1,reparieren,repair,reparieren,,verb,,,Er hat das Fahrrad repariert.,22
a1_0525,A1,die Reparatur,the repair,die Reparatur,die,noun,,,Die Reparatur ist sehr teuer.,22
a1_0526,A1,"das Restaurant, -s","the restaurant, -s","das Restaurant, -s",das,noun,-s,,Wir essen heute in einem Restaurant.,22
a1_0527,A1,die Rezeption,the reception,die Rezeption,die,noun,,,Fragen Sie bitte im Hotel an der Rezeption.,22
a1_0528,A1,richtig,correct,richtig,,adjective,,,Habe ich das richtig verstanden? || Das ist richtig.,22
a1_0529,A1,riechen,smell,riechen,,verb,,,Dieser Wein riecht gut.,22
a1_0530,A1,ruhig,quiet,ruhig,,adjective,,,Ich möchte ein ruhiges Zimmer.,22
a1_0531,A1,s,s,s,,word,,,,22
a1_0532,A1,der Saft,the juice,der Saft,der,noun,,,Möchtest du einen Apfelsaft?,22
a1_0533,A1,sagen,say,sagen,,verb,,,"Sag mal, wie geht es dir denn?",22
a1_0534,A1,der Salat,the salad,der Salat,der,noun,,,Wie schmeckt dir der Salat?,22
a1_0535,A1,das Salz,the salt,das Salz,das,noun,,,"Herr Ober, kann ich bitte Salz haben?",22
a1_0536,A1,"Satz, -ä, e","Sentence, -ä, e","Satz, -ä, e",,noun,,,Dieser Satz ist sehr einfach.,22
a1_0537,A1,die S-Bahn,the S-Bahn,die S-Bahn,die,noun,,,Ich nehme lieber die S-Bahn.,22
a1_0538,A1,der Schalter,the desk,der Schalter,der,noun,,,Gehen Sie bitte zum Schalter drei!,22
a1_0539,A1,scheinen,seem,scheinen,,verb,,,Die Sonne scheint.,22
a1_0540,A1,schicken,send,schicken,,verb,,,Bitte schicken Sie mir eine E-Mail.,22
a1_0541,A1,"das Schild, -er","the sign, -er","das Schild, -er",das,noun,-er,,Haben Sie nicht das Schild gesehen?,22
a1_0542,A1,"der Schinken, –","the ham, -","der Schinken, –",der,noun,–,,Ich möchte gern ein Schinkenbrot.,22
a1_0543,A1,schlafen,sleep,schlafen,,verb,,,Ich schlafe meistens acht Stunden.,22
a1_0544,A1,schlecht,bad,schlecht,,word,,,Mir ist schlecht! || Sie sehen schlecht aus. || Wir haben schlechtes Wetter.,22
a1_0545,A1,schließen,close,schließen,,verb,,,"Bitte, schließen Sie die Tür.",22
a1_0546,A1,geschlossen,closed,geschlossen,,verb,,,Die Bank hat am Samstag geschlossen.,22
a1_0547,A1,der Schluss,the conclusion,der Schluss,der,noun,,,Ich muss jetzt Schluss machen. || Zum Schluss gibt er uns allen die Hand.,22
a1_0548,A1,"der Schlüssel, –","the key, -","der Schlüssel, –",der,noun,–,,Ich gebe Ihnen noch den Zimmerschlüssel.,22
a1_0549,A1,schmecken,taste good,schmecken,,verb,,,Schmeckt das gut?,22
a1_0550,A1,schnell,fast,schnell,,word,,,Er fährt schnell.,22
a1_0551,A1,schon,already,schon,,adverb,,,Ist das Essen schon fertig?,22
a1_0552,A1,schön,nice,schön,,word,,,Schönen Urlaub! || Das ist sehr schön.,22
a1_0553,A1,"der Schrank, -ä, e","the closet, -ä, e","der Schrank, -ä, e",der,noun,"-ä, e",,Die Gläser stehen im Schrank.,22
a1_0554,A1,213082_20_SV,213082_20_SV,213082_20_SV,,other,,,,22
a1_0555,A1,schreiben,write,schreiben,,verb,,,Er schreibt jeden Tag fünfzig E-Mails.,22
a1_0556,A1,"der Schuh, -e","the shoe, -e","der Schuh, -e",der,noun,-e,,Zieh die Schuhe aus!,23
a1_0557,A1,die Schule,the school,die Schule,die,noun,,,Meine Tochter geht schon in die Schule. || Die Schule ist gleich hier um die Ecke.,23
a1_0558,A1,"der Schüler, –","the student, -","der Schüler, –",der,noun,–,,In meinem Kurs sind acht Schülerinnen und fünf Schüler.,23
a1_0559,A1,schwer,difficult,schwer,,word,,,Ist Ihr Gepäck sehr schwer? || Das ist eine schwere Arbeit.,23
a1_0560,A1,"die Schwester, -n","the sister, -n","die Schwester, -n",die,noun,-n,,Meine Schwester kommt am Dienstag.,23
a1_0561,A1,schwimmen,to swim,schwimmen,,verb,,,Ich schwimme jeden Tag einen Kilometer.,23
a1_0562,A1,das Schwimmbad,the swimming pool,das Schwimmbad,das,noun,,,Kommst du mit ins Schwimmbad?,23
a1_0563,A1,der See,the lake,der See,der,noun,,,"Komm, wir fahren zum Starnberger See.",23
a1_0564,A1,sehen,see,sehen,,verb,,,Ich kann dich nicht sehen. || Ich habe diesen Jungen schon einmal gesehen.,23
a1_0565,A1,"die Sehenswürdigkeit,",the sight,"die Sehenswürdigkeit,",die,noun,,,-en Welche Sehenswürdigkeiten gibt es in Frankfurt?,23
a1_0566,A1,sehr,very,sehr,,adverb,,,Danke sehr! || Das ist sehr schwer.,23
a1_0567,A1,sein,sein,sein,,word,,,Herr Müller ist in seinem Zimmer. || Mir ist kalt. || Ich bin dreiundzwanzig.,23
a1_0568,A1,an sein,be on,an sein,,preposition,,,Das Licht ist noch an.,23
a1_0569,A1,auf sein,to be up,auf sein,,preposition,,,Das Fenster ist noch auf.,23
a1_0570,A1,weg sein,be away,weg sein,,word,,,Herr Meier ist schon weg.,23
a1_0571,A1,zu sein,to be,zu sein,,preposition,,,Die Tür ist zu.,23
a1_0572,A1,seit,since,seit,,preposition,,,Ich wohne seit drei Jahren in Köln.,23
a1_0573,A1,selbstständig,self-employed,selbstständig,,adjective,,,Er ist selbstständig.,23
a1_0574,A1,sich,itself,sich,,word,,,Sie müssen sich erst anmelden.,23
a1_0575,A1,sie,she,sie,,word,,,Wie heißt sie?,23
a1_0576,A1,Sie,She,Sie,,noun,,,"Wie heißen Sie, bitte?",23
a1_0577,A1,sitzen,sit,sitzen,,verb,,,Wo sitzen Sie?,23
a1_0578,A1,so,so,so,,word,,,"Sie müssen das so machen! || Fahren Sie bitte nicht so schnell! || Meine Frau ist so groß wie ich. || So, das war‘s/wär‘s!",23
a1_0579,A1,das Sofa,the sofa,das Sofa,das,noun,,,Das Sofa ist neu.,23
a1_0580,A1,sofort,immediately,sofort,,word,,,Bitte antworten Sie sofort.,23
a1_0581,A1,"der Sohn, -ö, e","the son, -ö, e","der Sohn, -ö, e",der,noun,"-ö, e",,"Das ist Hans, mein Sohn.",23
a1_0582,A1,sollen,should,sollen,,verb,,,Soll ich kommen? || Was soll ich mitbringen?,23
a1_0583,A1,die Sonne,the sun,die Sonne,die,noun,,,Die Sonne scheint.,23
a1_0584,A1,spät,late,spät,,word,,,"Es ist schon spät, ich muss gehen.",23
a1_0585,A1,später,later,später,,word,,,Das können wir später machen.,23
a1_0586,A1,die Speisekarte,the menu,die Speisekarte,die,noun,,,"Bringen Sie mir die Speisekarte, bitte.",23
a1_0587,A1,spielen,play,spielen,,verb,,,Die Kinder spielen draußen. || Spielen Sie Karten?,23
a1_0588,A1,der Sport,the sport,der Sport,der,noun,,,Ich mache viel Sport.,23
a1_0589,A1,"die Sprache, -n",the languages,"die Sprache, -n",die,noun,-n,,Welche Sprachen sprichst du?,23
a1_0590,A1,sprechen,speak,sprechen,,verb,,,Kann ich (mit) Herrn Klein sprechen?,23
a1_0591,A1,"die Stadt, -ä, e","the city, -ä, e","die Stadt, -ä, e",die,noun,"-ä, e",,Heidelberg ist eine alte Stadt.,23
a1_0592,A1,stehen,stand,stehen,,verb,,,"Ich glaube es nicht, aber es steht in der Zeitung. || Der Bus steht schon an der Haltestelle.",23
a1_0593,A1,213082_20_SV,213082_20_SV,213082_20_SV,,other,,,,23
a1_0594,A1,"die Stelle, -n","the place, -n","die Stelle, -n",die,noun,-n,,Ich habe eine neue Stelle.,23
a1_0595,A1,stellen,place,stellen,,verb,,,Stell die Tasche rechts in die Ecke!,24
a1_0596,A1,der Stock,the stick,der Stock,der,noun,,,Unsere Wohnung liegt im ersten Stock.,24
a1_0597,A1,"die Straße, -n","the street, -n","die Straße, -n",die,noun,-n,,In welcher Straße wohnen Sie?,24
a1_0598,A1,die Straßenbahn,the tram,die Straßenbahn,die,noun,,,Wo fährt die Straßenbahn ab?,24
a1_0599,A1,studieren,study,studieren,,verb,,,Ich studiere in Mainz.,24
a1_0600,A1,das Studium,the study,das Studium,das,noun,,,Das Studium beginnt im Oktober.,24
a1_0601,A1,"der Student, -en","the student, -en","der Student, -en",der,noun,-en,,Ich bin Studentin.,24
a1_0602,A1,"die Stunde, -n","the hour, -n","die Stunde, -n",die,noun,-n,,Ich bin in einer Stunde zurück.,24
a1_0603,A1,suchen,seek,suchen,,verb,,,Suchst du etwas?,24
a1_0604,A1,tanzen,dance,tanzen,,verb,,,Tanzen Sie gern?,24
a1_0605,A1,"die Tasche, -n","the bag, -n","die Tasche, -n",die,noun,-n,,Ich habe die Schlüssel in der Tasche.,24
a1_0606,A1,"das Taxi, -s","the taxi, -s","das Taxi, -s",das,noun,-s,,Es gibt heute keinen Bus mehr. || Er fährt mit dem Taxi.,24
a1_0607,A1,der Tee,the tea,der Tee,der,noun,,,Ich trinke morgens immer Tee.,24
a1_0608,A1,"der Teil, -e","the part, -e","der Teil, -e",der,noun,-e,,Lies bitte auch den zweiten Teil.,24
a1_0609,A1,telefonieren,make a phone call,telefonieren,,verb,,,Darf ich mal telefonieren?,24
a1_0610,A1,das Telefon,the phone,das Telefon,das,noun,,,Haben Sie Telefon?,24
a1_0611,A1,"der Termin, -e","der Termin, -e","der Termin, -e",der,noun,-e,,Am besten machen wir sofort einen Termin.,24
a1_0612,A1,der Test,the test,der Test,der,noun,,,Der Test war einfach.,24
a1_0613,A1,teuer,expensive,teuer,,word,,,Das ist mir zu teuer.,24
a1_0614,A1,"der Text, -e","the text, -e","der Text, -e",der,noun,-e,,Lesen Sie bitte diesen Text.,24
a1_0615,A1,das Thema,the topic,das Thema,das,noun,,,Wir sprechen heute über das Thema „Essen und Trinken“.,24
a1_0616,A1,"das Ticket, -s","the ticket, -s","das Ticket, -s",das,noun,-s,,Wie viel kostet das Ticket?,24
a1_0617,A1,"der Tisch, -e","the table, -e","der Tisch, -e",der,noun,-e,,Die Fotos liegen auf dem Tisch.,24
a1_0618,A1,"die Tochter, -ö","the daughter, -ö","die Tochter, -ö",die,noun,-ö,,Das ist meine Tochter Katharina.,24
a1_0619,A1,"die Toilette, -en","the toilet, -en","die Toilette, -en",die,noun,-en,,"Wo ist die Toilette, bitte?",24
a1_0620,A1,"die Tomate, -n","the tomato, -n","die Tomate, -n",die,noun,-n,,Die Tomate ist noch grün.,24
a1_0621,A1,tot,dead,tot,,word,,,Sein Vater ist schon lange tot.,24
a1_0622,A1,(sich) treffen,(meet,(sich) treffen,,verb,,,Ich treffe in der Stadt einen Kollegen. || Wir treffen uns immer freitags.,24
a1_0623,A1,"die Treppe, -n","the stairs, -n","die Treppe, -n",die,noun,-n,,Die Toilette? || Die Treppe hoch und dann links.,24
a1_0624,A1,trinken,drink,trinken,,verb,,,Möchtest du etwas trinken?,24
a1_0625,A1,tschüss,bye,tschüss,,word,,,Junge Leute sagen meistens „tschüss!“ und nicht „auf Wiedersehen“.,24
a1_0626,A1,tun,do,tun,,word,,,Ich habe noch etwas zu tun. || Was tut Ihr Mann?,24
a1_0627,A1,u,u,u,,word,,,,24
a1_0628,A1,über,above,über,,preposition,,,Gehen Sie hier über die Straße. || Er wohnt im zweiten Stock über Familie Meier. || Sind Sie über 18?,24
a1_0629,A1,übernachten,stay overnight,übernachten,,verb,,,Du kannst bei mir übernachten.,24
a1_0630,A1,überweisen,transfer,überweisen,,verb,,,Sie können das Geld auch überweisen.,24
a1_0631,A1,die Uhr,the clock,die Uhr,die,noun,,,Es ist vier Uhr.,24
a1_0632,A1,um,around,um,,preposition,,,Er kommt um sieben Uhr. || Da kommt er gerade um die Ecke.,24
a1_0633,A1,umziehen,move,umziehen,,verb,,,Nächsten Monat ziehen wir um.,24
a1_0634,A1,213082_20_SV,213082_20_SV,213082_20_SV,,other,,,,24
a1_0635,A1,und,and,und,,conjunction,,,Peter und Helmut sind meine Söhne.,24
a1_0636,A1,unser-,our-,unser-,,word,,,Das ist unsere Lehrerin.,25
a1_0637,A1,unten,below,unten,,verb,,,Er wohnt ganz unten im Haus.,25
a1_0638,A1,unter,under,unter,,preposition,,,Unter uns wohnt eine Familie mit drei Kindern.,25
a1_0639,A1,der Unterricht,the lesson,der Unterricht,der,noun,,,Wir haben Unterricht von 8.00 bis 12.00 Uhr.,25
a1_0640,A1,unterschreiben,sign,unterschreiben,,verb,,,Wo muss ich unterschreiben?,25
a1_0641,A1,die Unterschrift,the signature,die Unterschrift,die,noun,,,Hier fehlt noch Ihre Unterschrift.,25
a1_0642,A1,der Urlaub,the holidays,der Urlaub,der,noun,,,Ich nehme im September Urlaub.,25
a1_0643,A1,"der Vater, -ä","the father, -ä","der Vater, -ä",der,noun,-ä,,Mein Vater ist Arbeiter.,25
a1_0644,A1,verboten,forbidden,verboten,,verb,,,Hier ist Rauchen verboten.,25
a1_0645,A1,verdienen,earn,verdienen,,verb,,,Ich verdiene 1.500 Euro im Monat.,25
a1_0646,A1,der Verein,the Union,der Verein,der,noun,,,Es gibt einen neuen Sportverein in der Stadt.,25
a1_0647,A1,verheiratet,married,verheiratet,,word,,,Ich bin verheiratet und habe drei Kinder.,25
a1_0648,A1,verkaufen,sell,verkaufen,,verb,,,Er verkauft sein altes Auto.,25
a1_0649,A1,"der Verkäufer, –","the seller, -","der Verkäufer, –",der,noun,–,,Meine Mutter ist Verkäuferin im Kaufhaus.,25
a1_0650,A1,vermieten,rent,vermieten,,verb,,,Die Wohnung ist schon vermietet.,25
a1_0651,A1,der Vermieter,the landlord,der Vermieter,der,noun,,,Unser Vermieter heißt Huber. || Er wohnt auch hier.,25
a1_0652,A1,verstehen,understand,verstehen,,verb,,,Können Sie mich verstehen?,25
a1_0653,A1,"der Verwandte, -n","the relative, -n","der Verwandte, -n",der,noun,-n,,Peter besucht seine Verwandten in Polen.,25
a1_0654,A1,viel,much,viel,,word,,,Hier regnet es viel.,25
a1_0655,A1,vielleicht,perhaps,vielleicht,,adverb,,,Ich komme vielleicht mit dem Bus.,25
a1_0656,A1,von,from,von,,preposition,,,Das Auto von Felix ist kaputt. || Er kommt gerade von Köln/von zu Hause.,25
a1_0657,A1,vor,before,vor,,preposition,,,Der Termin war vor einer Stunde. || Das Auto steht vor der Tür.,25
a1_0658,A1,"der Vorname, -n","the first name, -n","der Vorname, -n",der,noun,-n,,"Ich heiße Müller, mein Vorname ist Eva.",25
a1_0659,A1,die Vorsicht,the caution,die Vorsicht,die,noun,,,Vorsicht! || Da kommt ein Auto.,25
a1_0660,A1,(sich) vorstellen,(to) imagine,(sich) vorstellen,,verb,,,Wir wollen uns kennenlernen. || Können Sie sich bitte vorstellen?,25
a1_0661,A1,die Vorwahl,the area code,die Vorwahl,die,noun,,,Wie ist die Vorwahl von München?,25
a1_0662,A1,w,w,w,,word,,,,25
a1_0663,A1,wandern,hike,wandern,,verb,,,Wir wandern um den Chiemsee.,25
a1_0664,A1,wann,When,wann,,word,,,Wann bist du fertig? || Wann kann ich Sie anrufen? || Wann sind Sie geboren?,25
a1_0665,A1,warten,wait,warten,,verb,,,Können Sie ein paar Minuten warten? || Auf wen warten Sie?,25
a1_0666,A1,warum,Why,warum,,word,,,Warum kommt er nicht?,25
a1_0667,A1,was,What,was,,word,,,Was ist das? || Was möchten Sie?,25
a1_0668,A1,was für ein,what a,was für ein,,word,,,Was für eine Farbe möchten Sie?,25
a1_0669,A1,(sich) waschen,(to wash one self,(sich) waschen,,verb,,,Wo kann ich mir die Hände waschen? || Ich muss morgen waschen.,25
a1_0670,A1,das Wasser,the water,das Wasser,das,noun,,,"Ein Glas Wasser, bitte.",25
a1_0671,A1,weh tun,hurt,weh tun,,word,,,Ich muss zum Arzt. || Mein Bein tut weh.,25
a1_0672,A1,weiblich,female,weiblich,,adjective,,,Kreuzen Sie bitte an: „weiblich“ oder „männlich“.,25
a1_0673,A1,der Wein,the wine,der Wein,der,noun,,,"Nein danke, ich möchte keinen Wein.",25
a1_0674,A1,213082_20_SV,213082_20_SV,213082_20_SV,,other,,,,25
a1_0675,A1,weit,far,weit,,word,,,Zum Bahnhof ist es nicht weit.,25
a1_0676,A1,weiter,further,weiter,,word,,,Der Bus fährt nicht weiter.,26
a1_0677,A1,welch-,which-,welch-,,word,,,Welches Buch möchtest du?,26
a1_0678,A1,die Welt,the world,die Welt,die,noun,,,Es gibt viele Probleme auf der Welt.,26
a1_0679,A1,wenig,few,wenig,,adjective,,,Ich habe leider nur wenig verstanden. || Er verdient wenig.,26
a1_0680,A1,wer,who,wer,,word,,,Wer ist das?,26
a1_0681,A1,werden,become,werden,,verb,,,Mein Sohn will Arzt werden.,26
a1_0682,A1,das Wetter,the weather,das Wetter,das,noun,,,Wir hatten schlechtes Wetter.,26
a1_0683,A1,wichtig,important,wichtig,,adjective,,,Dieses Formular ist sehr wichtig.,26
a1_0684,A1,wie,How,wie,,word,,,Wie heißt du? || Er schreibt wie ein Kind. || Meine Frau ist so groß wie ich. || Wie soll ich das machen? || Wie groß ist die Wohnung? || Wie bitte? || Wie lange bist du schon hier?,26
a1_0685,A1,wiederholen,repeat,wiederholen,,verb,,,Können Sie das bitte wiederholen?,26
a1_0686,A1,das Wiederhören,the re-hearing,das Wiederhören,das,noun,,,Wir müssen jetzt Schluss machen. || Also auf Wiederhören!,26
a1_0687,A1,das Wiedersehen,the reunion,das Wiedersehen,das,noun,,,Auf Wiedersehen!,26
a1_0688,A1,wie viel,how much,wie viel,,word,,,Wie viel Milch nehmen Sie?,26
a1_0689,A1,willkommen,welcome,willkommen,,verb,,,Herzlich willkommen!,26
a1_0690,A1,der Wind,the wind,der Wind,der,noun,,,Der Wind kommt aus Osten.,26
a1_0691,A1,wir,we,wir,,word,,,Wir lernen Deutsch.,26
a1_0692,A1,wissen,knowledge,wissen,,verb,,,"Weißt du, wie er heißt?",26
a1_0693,A1,wo,where,wo,,word,,,Wo waren Sie im Urlaub? || Wo ist die Post? || Wo sind Sie geboren?,26
a1_0694,A1,woher,from where,woher,,word,,,Woher kommen Sie?,26
a1_0695,A1,wohin,where,wohin,,word,,,Wohin fährt dieser Bus? || Wohin wollen Sie am Wochenende?,26
a1_0696,A1,wohnen,reside,wohnen,,verb,,,Ich wohne in München.,26
a1_0697,A1,"die Wohnung, -en","the apartment, -en","die Wohnung, -en",die,noun,-en,,Seit wann haben Sie diese Wohnung?,26
a1_0698,A1,wollen,want,wollen,,verb,,,Wollen Sie einen Kaffee trinken?,26
a1_0699,A1,"das Wort, -ö, er/-e","the word, -ö, he/-e","das Wort, -ö, er/-e",das,noun,"-ö, er/-e",,Ich kenne das Wort nicht.,26
a1_0700,A1,wunderbar,wonderful,wunderbar,,adjective,,,Das Essen schmeckt wunderbar.,26
a1_0701,A1,z,e.g,z,,word,,,,26
a1_0702,A1,zahlen,pay,zahlen,,verb,,,"Zahlen, bitte!",26
a1_0703,A1,die Zeit,the time,die Zeit,die,noun,,,Ich habe heute keine Zeit.,26
a1_0704,A1,zurzeit,currently,zurzeit,,word,,,Zurzeit habe ich sehr viel zu tun.,26
a1_0705,A1,"die Zeitung, -en","the newspaper, -en","die Zeitung, -en",die,noun,-en,,Ich lese gern Zeitung.,26
a1_0706,A1,"die Zigarette, -n","the cigarette, -n","die Zigarette, -n",die,noun,-n,,Wie teuer sind die Zigaretten?,26
a1_0707,A1,"das Zimmer, –","the room, -","das Zimmer, –",das,noun,–,,"Das Zimmer ist groß. || Öffne im Schlafzimmer das Fenster, bitte! || Die Wohnung hat drei Zimmer. || Ich habe ein Zimmer bestellt.",26
a1_0708,A1,der Zoll,the customs,der Zoll,der,noun,,,Wir müssen noch durch den Zoll.,26
a1_0709,A1,zu,to,zu,,preposition,,,Der Bus fährt zum Bahnhof. || Ich gehe zu Fuß.,26
a1_0710,A1,213082_20_SV,213082_20_SV,213082_20_SV,,other,,,Ich bin zu Hause.,26
a1_0711,A1,zufrieden,satisfied,zufrieden,,verb,,,Ich bin mit der Wohnung zufrieden.,27
a1_0712,A1,"der Zug, -ü, e","the train, -ü, e","der Zug, -ü, e",der,noun,"-ü, e",,Ich fahre gern mit dem Zug.,27
a1_0713,A1,zurück,back,zurück,,word,,,Einmal Frankfurt und zurück. || Wann kommst du zurück?,27
a1_0714,A1,zusammen,together,zusammen,,verb,,,Sollen wir zusammen essen gehen? || Das macht zusammen 2 Euro 80.,27
a1_0715,A1,zwischen,between,zwischen,,verb,,,Heidelberg liegt zwischen Frankfurt und Stuttgart. || Zwischen 8 und 10 Uhr bin ich zu Hause.,27
a1_0716,A1,213082_20_SV,213082_20_SV,213082_20_SV,,other,,,,27
a1_0717,A1,LITerATur,Literature,LITerATur,,noun,,,,28
a1_0718,A1,ALTE Handbuch. Europäische,OLD manual. European,ALTE Handbuch. Europäische,,noun,,,"Sprachprüfungen und Prüfungsverfahren,",28
a1_0719,A1,Hg. Association of,Ed. Association of,Hg. Association of,,noun,,,"Language Testers in Europe. || Cambridge, 1998.",28
a1_0720,A1,Gemeinsamer europäischer,Common European,Gemeinsamer europäischer,,noun,,,"Referenzrahmen für Sprachen: lernen, lehren, be-",28
a1_0721,A1,"urteilen, im Auftrag","judge, on behalf of","urteilen, im Auftrag",,word,,,"des Europarats, Rat für kulturelle Zusammenarbeit, deut-",28
a1_0722,A1,sche Ausgabe Hg. Goethe-Institut,sche edition published by the Goethe Institute,sche Ausgabe Hg. Goethe-Institut,,word,,,"Inter Nationes, der Ständigen Konferenz",28
a1_0723,A1,der Kultusminister,der Kultusminister,der Kultusminister,der,noun,,,"der Länder in der Bundesrepublik Deutschland (KMK), der",28
a1_0724,A1,Schweizerischen Konferenz,Swiss conference,Schweizerischen Konferenz,,noun,,,der Kantonalen Erziehungs direktoren (EDK) und,28
a1_0725,A1,dem österreichischen,the Austrian,dem österreichischen,,verb,,,"Bundesministerium für Bildung, Wissenschaft und Kul-",28
a1_0726,A1,"tur (BMBWK), München,","tur (BMBWK), Munich","tur (BMBWK), München,",,word,,,,28
a1_0727,A1,Langenscheidt,Langenscheidt,Langenscheidt 2001.,,noun,,,,28
a1_0728,A1,"Profile Deutsch. Lernzielbestimmungen,",Profiles German. Learning objective definitions,"Profile Deutsch. Lernzielbestimmungen,",,noun,,,Kannbeschreibungen und kommu-,28
a1_0729,A1,nikative Mittel für,nicative means for,nikative Mittel für,,word,,,"die Niveaustufen A1, A2, B1 und B2 des „Gemeinsamen",28
a1_0730,A1,europäischen Referenzrahmens,European frame of reference,europäischen Referenzrahmens,,word,,,"für Sprachen“ von Manuela Glaboniat, Martin",28
a1_0731,A1,"Müller, Paul Rusch,","Müller, Paul Rusch","Müller, Paul Rusch,",,noun,,,"Helen Schmitz, Lukas Wertenschlag, München, Langen-",28
a1_0732,A1,scheidt,separates,scheidt 2002.,,word,,,,28
a1_0733,A1,Waystage. Systems,Waystage. systems,Waystage. Systems,,noun,,,development in adult language learning. || An intermediary,28
a1_0734,A1,objective below Threshold-Level,objective below threshold level,objective below Threshold-Level,,word,,,in a European unit/credit system for,28
a1_0735,A1,modern language learning,modern language learning,modern language learning,,word,,,"by adults, Hg. || J.A. van Ek, L.G. || Alexander in associ-",28
a1_0736,A1,"ation with M.A. Fitzpatrick,",ation with M.A. Fitzpatrick,"ation with M.A. Fitzpatrick,",,word,,,"Strassburg, 1977.",28
a1_0737,A1,213082_20_SV,213082_20_SV,213082_20_SV,,other,,,,28
