id,level,word,meaning_en,full_entry,article,pos,plural,forms,examples,page
b1_1239,B1,"das Gegenteil, -e","the opposite, -e","das Gegenteil, -e 1.",das,noun,-e 1.,,"Das Gegenteil von „klein“ ist „groß“. || Sie ist das genaue Gegenteil von ihrem Bruder. || Du bist sicher müde. || – Nein, ganz im Gegenteil!",44
b1_1240,B1,gegenüber,opposite,gegenüber 1.,,word,,,Das Geschäft liegt direkt gegenüber der Post. || Dem Gast gegenüber ist das Rauchen nicht höflich. || Das Café liegt gegenüber vom Bahnhof.,44
b1_1241,B1,"das Gehalt, ¨-er","the salary, ¨-er","das Gehalt, ¨-er",das,noun,¨-er,,Ich bin mit meinem Gehalt zufrieden.,44
b1_1242,B1,"das Geheimnis, -se","the secret, -se","das Geheimnis, -se",das,noun,-se,,Das kann ich dir nicht sagen. || Das ist ein Geheimnis.,44
b1_1243,B1,geheim,secret,geheim,,word,,,Das ist geheim. || Du darfst es niemandem sagen.,44
b1_1244,B1,"gehen, geht, ging,","go, go, went","gehen, geht, ging, 1.",,word,,ist gegangen,"Ich gehe jeden Morgen zu Fuß zur || Arbeit. || Meine Tochter geht noch aufs Gymnasium. || Ich muss jetzt leider gehen. || Ein Freund von mir geht ins Ausland. || Der nächste Zug geht erst in zwei Stunden. || Am Anfang ging alles ganz gut. || Geht Ihre Uhr richtig? || Geht das bis morgen? || – Nein, das geht nicht. || Ich brauche mehr Zeit. || Der Mantel geht nicht mehr in den Koffer.",44
b1_1245,B1,10.Das,10.This,10.Das,,other,,,Fenster geht auf die Straße.,44
b1_1246,B1,11.Geht,11.Goes,11.Geht,,other,,,es hier zum Zentrum?,44
b1_1247,B1,12.Wie,12.How,12.Wie,,other,,,geht es Ihnen heute?,44
b1_1248,B1,13.Ist,13.Is,13.Ist,,other,,,das sehr teuer? || – Es geht.,44
b1_1249,B1,14.Um,14.Um,14.Um,,other,,,was geht es denn?,44
b1_1250,B1,15.Warum,15.Why,15.Warum,,other,,,geht das Licht nicht?,44
b1_1251,B1,16.Ich,16.I,16.Ich,,other,,,"weiß nicht, wie das geht.",44
b1_1252,B1,"gehören, gehört, gehörte,","belong, heard, heard","gehören, gehört, gehörte,",,word,,hat gehört,Gehört Ihnen das Haus?,44
b1_1253,B1,"der Gehsteig (D, A) →CH:","the sidewalk (D, A) →CH:","der Gehsteig (D, A) →CH:",der,noun,A) →CH:,,Das Fahrradfahren auf dem Gehsteig,44
b1_1254,B1,Trottoir,pavement,Trottoir,,noun,,,ist nicht erlaubt.,44
b1_1255,B1,das Geld,the money,das Geld 1.,das,noun,,,Ich habe nicht genug Geld dabei. || Sie haben mir zu viel Wechselgeld gegeben.,44
b1_1256,B1,"der Geldautomat, -en (D)","the ATM, -en (D)","der Geldautomat, -en (D)",der,noun,-en (D),,IchholenochGeldvomGeldautomaten.,44
b1_1257,B1,"→A, CH:","→A, CH:","→A, CH:",,other,,,,44
b1_1258,B1,Bancomat/Bankomat,ATM/ATM,Bancomat/Bankomat,,noun,,,,44
b1_1259,B1,"die Geldbörse, -n (A) →","the purse, -n (A) →","die Geldbörse, -n (A) →",die,noun,-n (A) →,,Ich habe nur Kleingeld in meiner,44
b1_1260,B1,"Brieftasche; D, CH: Porte-","wallet; D, CH: Porte","Brieftasche; D, CH: Porte-",,noun,,,Geldbörse.,44
b1_1261,B1,monnaie/Portmonee,monnaie/wallet,monnaie/Portmonee,,other,,,,44
b1_1262,B1,"die Gelegenheit, -en","the opportunity, -en","die Gelegenheit, -en",die,noun,-en,,"Das Fest ist eine gute Gelegenheit, unsere Freunde zu sehen.",44
b1_1263,B1,"gelingen, gelingt, gelang,","succeed, succeed, succeeded","gelingen, gelingt, gelang,",,word,,ist gelungen,"Es ist mir gelungen, meinen Chef zu || überzeugen.",44
b1_1264,B1,"gelten, gilt, galt,","apply, applies, applied","gelten, gilt, galt, 1.",,word,,hat gegolten,Mein Pass gilt noch ein Jahr. || Bitte diesen Zettel gut aufheben: Er gilt als Garantie.,45
b1_1265,B1,gemeinsam,together,gemeinsam 1.,,adjective,,,Du musst die Wohnung renovieren? || Ich helfe dir. || Wir können das gemeinsam machen. || Wir benutzen die Garage gemeinsam mit dem Nachbarn.,45
b1_1266,B1,"die Gemeinschaft, -en","the community, -en","die Gemeinschaft, -en",die,noun,-en,,Rauchen ist in den Gemeinschafts-räu- men nicht erlaubt.,45
b1_1267,B1,das Gemüse,the vegetable,das Gemüse,das,noun,,,Wir kaufen das Gemüse direkt beim Bauern.,45
b1_1268,B1,gemütlich,cozy,gemütlich 1.,,adjective,,,Wir haben eine sehr gemütliche Wohnung. || Es ist sehr gemütlich bei dir.,45
b1_1269,B1,genau,Exactly,genau 1.,,word,,,"Haben Sie die genaue Zeit? || Sind Sie sicher, dass heute Ruhetag ist? || – Ja, das weiß ich genau. || Die Uhr geht genau. || Es ist genau acht Uhr.",45
b1_1270,B1,genauso,just as,genauso,,word,,,Katarina sieht genauso aus wie ihre Schwester.,45
b1_1271,B1,"genehmigen, genehmigt,","approve, approved","genehmigen, genehmigt,",,word,,,Mein Chef hat mir sechs Wochen,45
b1_1272,B1,"genehmigte,",approved,"genehmigte,",,word,,hat genehmigt,Urlaub genehmigt.,45
b1_1273,B1,"die Generation, -en","the generation, -en","die Generation, -en",die,noun,-en,,In diesem Haus wohnen drei Generationen zusammen.,45
b1_1274,B1,"genießen, genießt, genoss,","enjoy, enjoy, enjoyed","genießen, genießt, genoss, 1.",,word,,hat genossen,"Er kann das Essen leider nicht || genießen, weil es zu scharf ist. || Sie hat eine gute Ausbildung genossen.",45
b1_1275,B1,genug,enough,genug 1.,,word,,,Es ist noch genug Suppe da. || Ich habe jetzt lange genug gewartet. || Ich verdiene nicht genug.,45
b1_1276,B1,"genügen, genügt, genügte,","suffice, suffices, suffices","genügen, genügt, genügte,",,word,,hat genügt,Wie viele Zimmer brauchen Sie? || – Mir || genügt eine 2-Zimmer-Wohnung.,45
b1_1277,B1,das Gepäck,the luggage,das Gepäck,das,noun,,,Ich habe mein Gepäck am Bahnhof gelassen.,45
b1_1278,B1,gerade,straight,gerade 1.,,word,,,Das Bild hängt nicht gerade. || Kannst du später noch mal anrufen? || Wir sind gerade beim Essen.,45
b1_1279,B1,geradeaus,straight ahead,geradeaus,,word,,,Fahren Sie geradeaus bis zur nächsten Kreuzung.,45
b1_1280,B1,"das Gerät, -e","the device, -e","das Gerät, -e",das,noun,-e,,Ich kaufe meine Elektrogeräte immer gebraucht. || Das ist viel billiger.,45
b1_1281,B1,gerecht,just,gerecht,,word,,,Lass uns den Kuchen gerecht verteilen.,45
b1_1282,B1,"das Gericht, -e","the court, -e","das Gericht, -e 1.",das,noun,-e 1.,,Ich habe heute Vormittag einen Termin beim Gericht. || Mein Lieblingsgericht ist Pizza.,45
b1_1283,B1,gering,small amount,gering 1.,,word,,,"Unsere Mannschaft hatte nur eine geringe Chance. || Wenn Sie ein geringes Einkommen haben, zahlen Sie nur wenig Steuern.",45
b1_1284,B1,gern/gerne,gladly/gladly,gern/gerne 1.,,word,,,Ich helfe Ihnen gern. || Kaffee oder Tee? || – Ich möchte lieber einen Tee. || Am liebsten trinke ich Kaffee.,45
b1_1285,B1,gesamt-/Gesamt-,total/total,gesamt-/Gesamt- 1.,,other,,,"Ich habe meine gesamten Bücher verschenkt. || z. || B. || Gesamtgewicht, Gesamtsumme",45
b1_1286,B1,"das Geschäft, -e","the business, -e","das Geschäft, -e 1.",das,noun,-e 1.,,"Die Geschäfte schließen um 18.30 Uhr. || Wissen Sie, wo hier ein Schuhgeschäft ist?",45
b1_1287,B1,"geschehen, geschieht,","happen, happens","geschehen, geschieht,",,word,,,Vielen Dank für Ihre Hilfe. || – Gern,45
b1_1288,B1,geschah,happened,"geschah, ist geschehen",,verb,,ist geschehen,geschehen.,45
b1_1289,B1,"das Geschenk, -e","the gift, -e","das Geschenk, -e",das,noun,-e,,Vielen Dank für das Geschenk.,45
b1_1290,B1,"die Geschichte, -n","the story, -n","die Geschichte, -n 1.",die,noun,-n 1.,,Ich interessiere mich nicht für Geschichte. || Abends erzähle ich meinen Kindern immer eine Geschichte.,45
b1_1291,B1,geschieden,divorced,geschieden,,verb,,,Ich bin seit drei Jahren geschieden.,45
b1_1292,B1,das Geschirr,the dishes,das Geschirr,das,noun,,,Für die Geburtstagsfeier brauche ich Geschirr für zwölf Personen.,45
b1_1293,B1,"das Geschlecht, -er","the gender, -he","das Geschlecht, -er",das,noun,-er,,Bitte kreuzen Sie an: „Geschlecht: weiblich/männlich“.,45
b1_1294,B1,der Geschmack,the taste,der Geschmack,der,noun,,,Ich möchte bitte Kaugummi mit Erdbeergeschmack.,45
b1_1295,B1,"die Geschwindigkeit, -en","the speed, -en","die Geschwindigkeit, -en",die,noun,-en,,Das Auto fuhr mit zu hoher Geschwindigkeit.,45
b1_1296,B1,die Geschwindigkeits-,the speed,die Geschwindigkeits-,die,noun,,,Bitte beachten Sie die,45
b1_1297,B1,beschränkung,restriction,"beschränkung, -en",,verb,,-en,Geschwindigkeitsbeschränkungen.,45
b1_1298,B1,die Geschwister (Pl.),the siblings (pl.),die Geschwister (Pl.),die,noun,,,Die Geschwister sehen sich nur selten.,45
b1_1299,B1,"die Gesellschaft, -en","the society, -en","die Gesellschaft, -en 1.",die,noun,-en 1.,,Er will die Gesellschaft verändern. || Meine Frau arbeitet bei einer Versicherungsgesellschaft. || Ich fühle mich in großer Gesellschaft wohl.,45
b1_1300,B1,"das Gesetz, -e","the law, -e","das Gesetz, -e",das,noun,-e,,Das Parlament hat ein neues Gesetz beschlossen.,45
b1_1301,B1,"das Gesicht, -er","the face, -he","das Gesicht, -er 1.",das,noun,-er 1.,,Wasch dir bitte das Gesicht. || Mach doch kein so trauriges Gesicht!,45
b1_1302,B1,gespannt,tense,gespannt,,word,,,"Ich bin gespannt, wer bei diesem Spiel gewinnt.",46
b1_1303,B1,"das Gespräch, -e","the conversation, -e","das Gespräch, -e 1.",das,noun,-e 1.,,Herr Müller ist gerade in einem Gespräch. || Ich erwarte ein Gespräch aus Berlin.,46
b1_1304,B1,gestern,yesterday,gestern,,verb,,,Ich bin erst gestern zurückgekommen.,46
b1_1305,B1,gesund,healthy,gesund 1.,,word,,,Ich hatte Grippe. || Jetzt bin ich wieder gesund. || Zu viel Zucker ist nicht gesund.,46
b1_1306,B1,die Gesundheit1.,health1.,die Gesundheit1.,die,noun,,,Sie müssen mehr auf Ihre Gesundheit achten. || Gesundheit! || Sind Sie erkältet?,46
b1_1307,B1,"das Getränk, -e","the drink, -e","das Getränk, -e 1.",das,noun,-e 1.,,Besorgst du bitte die Getränke? || Bitte die Getränkekarte! || Mein Lieblingsgetränk ist Tomatensaft.,46
b1_1308,B1,"die Gewalt, -en","the violence, -en","die Gewalt, -en 1.",die,noun,-en 1.,,"Ich mag keine Filme, in denen Gewalt vorkommt. || Die Tür ließ sich nur mit Gewalt öffnen.",46
b1_1309,B1,"die Gewerkschaft, -en","the union, -en","die Gewerkschaft, -en",die,noun,-en,,Die Gewerkschaft vertritt die Interessen der Arbeitnehmer.,46
b1_1310,B1,"das Gewicht, -e","the weight, -e","das Gewicht, -e 1.",das,noun,-e 1.,,Wie teuer ist das Päckchen? || – Das hängt vom Gewicht ab. || Sie dürfen Gepäck bis zu einem Gewicht von 15 kg mitnehmen.,46
b1_1311,B1,"gewinnen, gewinnt,","win, wins","gewinnen, gewinnt, 1.",,word,,,Ich möchte so gern einmal im Lotto,46
b1_1312,B1,gewann,won,"gewann, hat gewonnen",,verb,,hat gewonnen,gewinnen. || Unsere Mannschaft hat gewonnen.,46
b1_1313,B1,"der Gewinn, -e","der Gewinn, -e","der Gewinn, -e",der,noun,-e,,Ich habe bei einem Ratespiel mitge - macht. || Der Hauptgewinn ist ein Auto.,46
b1_1314,B1,das Gewissen,the conscience,das Gewissen,das,noun,,,Ich habe deinen Geburtstag vergessen. || Ich habe ein ganz schlechtes Gewissen.,46
b1_1315,B1,"das Gewitter, -","the thunderstorm, -","das Gewitter, -",das,noun,-,,Es wird gleich ein Gewitter geben.,46
b1_1316,B1,"gewöhnen, gewöhnt,","get used to, used to","gewöhnen, gewöhnt, 1.",,word,,,Wir haben uns an das Leben hier,46
b1_1317,B1,"gewöhnte, hat","used to, has","gewöhnte, hat",,word,,,gewöhnt.,46
b1_1318,B1,gewöhnt/ist gewöhnt,used/is used to,gewöhnt/ist gewöhnt 2.,,word,,,"Ich bin daran gewöhnt, früh aufzustehen.",46
b1_1319,B1,"die Gewohnheit, -en","the habit, -en","die Gewohnheit, -en 1.",die,noun,-en 1.,,"Er hat die Gewohnheit, morgens zuerst die Post zu erledigen. || Aus alter Gewohnheit treffen wir uns jeden Samstagabend.",46
b1_1320,B1,gewohnt,used,gewohnt,,word,,,"Ich bin gewohnt, früh ins Bett zu gehen.",46
b1_1321,B1,gewöhnlich,usually,gewöhnlich,,adjective,,,Um die Zeit ist er gewöhnlich zu Hause.,46
b1_1322,B1,"das Gewürz, -e","the spice, -e","das Gewürz, -e",das,noun,-e,,Von den scharfen Gewürzen bekommt man Durst.,46
b1_1323,B1,"gießen, gießt, goss,","pour, pour, pour","gießen, gießt, goss,",,word,,,Es hat nicht geregnet. || Ich muss meine,46
b1_1324,B1,gegossen,poured,gegossen,,verb,,,Blumen gießen.,46
b1_1325,B1,"das Gift, -e","the poison, -e","das Gift, -e",das,noun,-e,,"Vorsicht, das Gift dieser Pflanze ist für Menschen gefährlich!",46
b1_1326,B1,giftig,poisonous,giftig,,adjective,,,"Vorsicht, das ist giftig!",46
b1_1327,B1,"die Gitarre, -n","the guitar, -n","die Gitarre, -n",die,noun,-n,,Ich spiele seit drei Jahren Gitarre.,46
b1_1328,B1,"die/das Glace/Glacé, -n","the ice cream/glacé, -n","die/das Glace/Glacé, -n",,word,,,Zum Dessert gibt es Schokoladenglace.,46
b1_1329,B1,"→D, (CH) A: Eis","→D, (CH) A: Ice","→D, (CH) A: Eis",,other,,,,46
b1_1330,B1,"das Glas, ¨-er","the glass, ¨-er","das Glas, ¨-er 1.",das,noun,¨-er 1.,,"Vorsicht, die Kanne ist aus Glas! || Eine Flasche Mineralwasser und zwei Gläser bitte! || Ein Glas Bier bitte.",46
b1_1331,B1,glatt,smooth,glatt,,word,,,Fahr vorsichtig! || Es ist glatt.,46
b1_1332,B1,"glauben, glaubt, glaubte,","believe, believe, believed","glauben, glaubt, glaubte, 1.",,word,,hat geglaubt,"Ich glaube, der Chef ist heute nicht im || Büro. || Er glaubt mir nicht, dass ich schon um 8 Uhr hier war. || Glaubst du an Zufälle?",46
b1_1333,B1,gleich,even,gleich 1.,,word,,,"Ich komme gleich. || Wir sind gleich alt. || Es ist mir ganz gleich, was Sie von mir denken. || Wir haben das gleiche Hemd an.",46
b1_1334,B1,gleichfalls,same to you,gleichfalls,,word,,,"Schöne Feiertage! || – Danke, gleichfalls.",46
b1_1335,B1,gleichberechtigt,equal,gleichberechtigt,,word,,,Mann und Frau sind gleichberechtigt.,46
b1_1336,B1,gleichzeitig,at the same time,gleichzeitig,,adjective,,,Ich kann nicht alles gleichzeitig machen.,46
b1_1337,B1,"das Gleis, -e","the track, -e","das Gleis, -e",das,noun,-e,,Der Zug fährt heute von Gleis 7 ab.,46
b1_1338,B1,das Glück,the happiness,das Glück 1.,das,noun,,,Du hast dich nicht verletzt. || Da hast du Glück gehabt. || Viel Glück bei der Prüfung! || Es hat geregnet. || Zum Glück hatte ich einen Regenschirm dabei.,46
b1_1339,B1,glücklich1.,happy1.,glücklich1.,,word,,,Meine Schwester hat geheiratet und ist sehr glücklich. || Ich wünsche Ihnen ein glückliches neues Jahr. || Ich bin glücklich verheiratet.,46
b1_1340,B1,"der Glückwunsch, ¨-e","congratulations, ¨-e","der Glückwunsch, ¨-e",der,noun,¨-e,,Herzlichen Glückwunsch zum Geburtstag!,46
b1_1341,B1,das Gold,the gold,das Gold,das,noun,,,"Ist der Ring aus Gold? || Nein, der sieht nur so aus.",46
b1_1342,B1,"Golf, das Golfspiel","Golf, the game of golf","Golf, das Golfspiel",,noun,,,Kannst du Golf spielen?,46
b1_1343,B1,"der Gott, ¨-er","the god, ¨-er","der Gott, ¨-er 1.",der,noun,¨-er 1.,,Glaubst du an Gott? || Gott sei Dank ist ihm nichts passiert.,47
b1_1344,B1,"die Grafik, -en","the graphics, -en","die Grafik, -en",die,noun,-en,,Die Grafik zeigt die Temperaturen im letzten Jahr.,47
b1_1345,B1,das Gras,the grass,das Gras,das,noun,,,Wir lagen den ganzen Tag im Gras.,47
b1_1346,B1,"gratulieren, gratuliert,","congratulate, congratulate","gratulieren, gratuliert,",,word,,,Ich gratuliere euch zur Geburt eurer,47
b1_1347,B1,"gratulierte, hat gratuliert","congratulated, congratulated","gratulierte, hat gratuliert",,word,,,Tochter.,47
b1_1348,B1,"die Gratulation, -en","congratulations, -en","die Gratulation, -en",die,noun,-en,,Herzliche Gratulation! || Sie haben gewonnen!,47
b1_1349,B1,gratis,free,gratis,,word,,,"Diese Reparatur kostet Sie gar nichts, wir machen das gratis für Sie.",47
b1_1350,B1,"greifen, greift, griff,","grab, grab, grab","greifen, greift, griff,",,word,,hat gegriffen,Greifen Sie doch zu!,47
b1_1351,B1,"die Grenze, -n","the border, -n","die Grenze, -n",die,noun,-n,,An der Grenze musst du deinen Ausweis zeigen.,47
b1_1352,B1,"grillen, grillt, grillte,","grill, grill, grill","grillen, grillt, grillte,",,word,,"hat gegrillt (D, A)",Heute wollen wir im Garten grillen.,47
b1_1353,B1,→CH: grillieren,→CH: grill,→CH: grillieren,,verb,,,,47
b1_1354,B1,"grillieren, grilliert,","grill, grilled","grillieren, grilliert,",,word,,,Heute wollen wir im Garten grillieren.,47
b1_1355,B1,"grillierte, hat grilliert (CH)","grilled, grilled (CH)","grillierte, hat grilliert (CH)",,word,,,,47
b1_1356,B1,→D,→D,"→D, A: grillen",,verb,,A: grillen,,47
b1_1357,B1,der Grill,the grill,der Grill,der,noun,,,Kannst du mir deinen Grill leihen? || Wir wollen am Wochenende ein Picknick machen.,47
b1_1358,B1,die Grippe,the flu,die Grippe,die,noun,,,Ich habe eine Grippe und kann leider nicht kommen.,47
b1_1359,B1,groß,large,groß 1.,,word,,,"Wir haben einen großen Garten. || Wie groß sind Sie? || Die Jacke ist mir zu groß. || Wenn die Kinder groß sind, haben wir wieder mehr Zeit. || Ich habe keinen großen Hunger.",47
b1_1360,B1,Groß-,Large-,Groß-,,noun,,,"z.B. die Großeltern, die Großmutter, der Großvater",47
b1_1361,B1,"die Größe, -n1.","the size, -n1.","die Größe, -n1.",die,noun,-n1.,,Welche Größe haben Sie? || Größe: 170 cm || Haben Sie das Hemd auch in Größe 40?,47
b1_1362,B1,"gründen, gründet,","establishes, establishes","gründen, gründet,",,word,,,Frau Bauer hat eine eigene Firma,47
b1_1363,B1,"gründete, hat gegründet","founded, has founded","gründete, hat gegründet",,word,,,gegründet.,47
b1_1364,B1,"der Grund, ¨-e","the reason, ¨-e","der Grund, ¨-e 1.",der,noun,¨-e 1.,,"Sie haben Ihre Stelle gekündigt. || Aus welchem Grund? || Sie haben keinen Grund, sich zu beschweren.",47
b1_1365,B1,gründlich,thorough,gründlich 1.,,adjective,,,"Ich möchte die Wohnung gründlich reinigen, bevor der Besuch kommt. || Waschen Sie sich gründlich die Hände.",47
b1_1366,B1,"das Grundstück, -e","the property, -e","das Grundstück, -e",das,noun,-e,,Wir wollen ein Haus bauen und suchen ein günstiges Grundstück.,47
b1_1367,B1,"die Gruppe, -n","the group, -n","die Gruppe, -n",die,noun,-n,,Für Gruppen gibt es eine Ermäßigung.,47
b1_1368,B1,"grüßen, grüßt, grüßte,","greet, greet, greeted","grüßen, grüßt, grüßte, 1.",,word,,hat gegrüßt,"Wer war die Frau, die du eben gegrüßt || hast? || Ich soll Sie von Frau Meier grüßen.",47
b1_1369,B1,"der Gruß, ¨-e1.","the greeting, ¨-e1.","der Gruß, ¨-e1.",der,noun,¨-e1.,,Schönen Gruß an Ihren Mann. || Viele Grüße an Ihre Frau. || Mit freundlichen Grüßen,47
b1_1370,B1,"gucken, guckt, guckte,","look, look, looked","gucken, guckt, guckte, 1.",,word,,hat geguckt,Guck doch mal! || Es schneit. || Was bedeutet dieses Wort? || – Guck doch im Wörterbuch nach.,47
b1_1371,B1,gültig,valid,gültig,,adjective,,,Mein Pass ist nur noch zwei Monate gültig.,47
b1_1372,B1,günstig,cheap,günstig,,adjective,,,Ich suche eine günstige Ferien- wohnung.,47
b1_1373,B1,gut,good,gut 1.,,word,,,"Ich kenne ein gutes Lokal. || Maria kann gut tanzen. || Ich glaube, die Wurst ist nicht mehr gut. || Mir ist heute gar nicht gut. || Wir hatten im Urlaub gutes Wetter. || Heute ist das Wetter wieder besser. || Christine ist meine beste Freundin. || Ich komme um 13 Uhr. || – Gut! || Guten Morgen!",47
b1_1374,B1,10.Ein,10.A,10.Ein,,other,,,gutes neues Jahr!,47
b1_1375,B1,11.Guten,11.Good,11.Guten,,verb,,,Appetit!,47
b1_1376,B1,die Gymnastik,the gymnastics,die Gymnastik,die,noun,,,Ich mache jeden Morgen Gymnastik.,47
b1_1377,B1,"das Haar, -e","the hair, -e","das Haar, -e 1.",das,noun,-e 1.,,Meine Freundin hat langes schwarzes Haar. || Die Haare unseres Hundes liegen überall in der Wohnung.,47
b1_1378,B1,"haben, hat, hatte,","have, has, had","haben, hat, hatte, 1.",,word,,hat gehabt,Wir haben Hunger. || Heute habe ich keine Zeit. || Wir haben ein neues Auto. || Kann ich bitte eine Suppe haben? || Unsere Wohnung hat vier Zimmer. || Ich habe heute viel zu tun. || Du hast es gut. || Du kannst in Urlaub fahren.,47
b1_1379,B1,"das Hackfleisch (D, CH) →","the minced meat (D, CH) →","das Hackfleisch (D, CH) →",das,noun,CH) →,,Geben Sie mir bitte 500g Hackfleisch.,48
b1_1380,B1,A: Faschierte,A: Minced meat,A: Faschierte,,noun,,,,48
b1_1381,B1,"der Hafen, ¨-",the port-,"der Hafen, ¨-",der,noun,¨-,,"Wenn du in Hamburg bist, musst du dir unbedingt den Hafen ansehen.",48
b1_1382,B1,"hageln, hagelt, hagelte,","hail, hail, hail","hageln, hagelt, hagelte,",,word,,hat gehagelt,Bei Gewitter kann es auch hageln.,48
b1_1383,B1,"das Hähnchen/Hühnchen,",the chicken/chicken,"das Hähnchen/Hühnchen,",das,noun,,,Zum Mittagessen gibt es Hühnchen mit,48
b1_1384,B1,→A: - (D) Hend(e)l;,→A: - (D) Hend(e)l;,→A: - (D) Hend(e)l;,,other,,,Reis.,48
b1_1385,B1,"Poulet, -s (CH)","Chicken, -s (CH)","Poulet, -s (CH)",,noun,,,,48
b1_1386,B1,halb,half,halb 1.,,word,,,Treffen wir uns um halb neun? || Bei dieser Firma habe ich ein halbes Jahr gearbeitet. || Ich gebe Ihnen die Tomaten zum halben Preis. || Die Flasche ist ja noch halb voll.,48
b1_1387,B1,die Halbpension,the half board,die Halbpension,die,noun,,,Wir möchten ein Hotel mit Halbpension.,48
b1_1388,B1,halbtags,half day,halbtags,,word,,,Ich habe ein kleines Kind und kann nicht acht Stunden am Tag arbeiten. || Deshalb möchte ich halbtags arbeiten.,48
b1_1389,B1,"die Hälfte, -n","half, -n","die Hälfte, -n 1.",die,noun,-n 1.,,Bitte teilt euch die Schokolade. || Jeder bekommt die Hälfte. || Die Hälfte vom Urlaub ist schon vorbei. || Was hat der Mann gesagt? || Ich habe nur die Hälfte verstanden.,48
b1_1390,B1,"die Halle, -n","the hall, -n","die Halle, -n",die,noun,-n,,Die Stadt baut eine neue Sporthalle.,48
b1_1391,B1,"das Hallenbad, ¨-er","the indoor swimming pool, ¨-er","das Hallenbad, ¨-er",das,noun,¨-er,,Sie geht jeden Tag zum Schwimmen ins Hallenbad.,48
b1_1392,B1,hallo,Hello,hallo,,word,,,"Hallo, wie geht’s? − Danke, gut, und dir?",48
b1_1393,B1,"der Hals, ¨-e","the neck, ¨-e","der Hals, ¨-e 1.",der,noun,¨-e 1.,,Mir tut der Hals weh. || Ich habe seit gestern Halsschmerzen.,48
b1_1394,B1,halt,stop,halt,,word,,,Es gibt leider keine Karten mehr. || – Schade. || Da kann man nichts machen. || Das ist halt so.,48
b1_1395,B1,haltbar,durable,haltbar,,adjective,,,Diese Tomaten sind mindestens 2 Wochen haltbar.,48
b1_1396,B1,"halten, hält, hielt,","hold, holds, held","halten, hält, hielt, 1.",,word,,hat gehalten,"Kannst du mal kurz meine Handtasche || halten? || Entschuldigung, hält dieser Zug auch in Darmstadt? || Halten Sie bitte im Keller die Fenster geschlossen. || Alle Mieter müssen sich an die Hausordnung halten. || Die Stadt will einen neuen Flughafen bauen. || Was halten Sie davon? || Halt, Polizei! || Fahren Sie bitte an den Straßenrand. || Die Wurst hält sich noch ein paar Tage.",48
b1_1397,B1,der Halt,the stop,der Halt,der,noun,,,Nächster Halt ist am Südbahnhof.,48
b1_1398,B1,"die Haltestelle, -n","the stop, -n","die Haltestelle, -n",die,noun,-n,,An der nächsten Haltestelle müssen wir aussteigen.,48
b1_1399,B1,"der Hammer, ¨-","the hammer, ¨-","der Hammer, ¨-",der,noun,¨-,,Ich möchte ein Bild aufhängen. || Hast du einen Hammer für mich?,48
b1_1400,B1,"die Hand, ¨-e","the hand, ¨-e","die Hand, ¨-e 1.",die,noun,¨-e 1.,,Wasch dir bitte die Hände vor dem Essen. || Gib mir bitte deine Hand. || Wir gehen jetzt über die Straße.,48
b1_1401,B1,"der Handwerker, -","the craftsman, -","der Handwerker, -",der,noun,-,,Morgen sind bei uns die Handwerker.,48
b1_1402,B1,"die Handwerkerin, -nen","the craftswoman, -nen","die Handwerkerin, -nen",die,noun,-nen,,Wir bekommen eine neue Badewanne.,48
b1_1403,B1,"handeln, handelt,","act, act","handeln, handelt, 1.",,word,,,Herr Huber hat ein kleines Geschäft. || Er,48
b1_1404,B1,"handelte, hat gehandelt","handelte, hat gehandelt","handelte, hat gehandelt",,word,,,handelt mit Obst und Gemüse. || Kann ich Sie bitte mal sprechen? || – Worum handelt es sich denn? || Auf diesem Markt kannst du handeln und bekommst die Sachen billiger.,48
b1_1405,B1,der Handel,the trade,der Handel,der,noun,,,Der Handel mit Computern ist ein gutes Geschäft.,48
b1_1406,B1,"der Händler, -","the dealer, -","der Händler, -",der,noun,-,,"Ich gehe zum Gemüsehändler, soll ich",48
b1_1407,B1,"die Händlerin, -nen","the dealer, -nen","die Händlerin, -nen",die,noun,-nen,,dir etwas mitbringen?,48
b1_1408,B1,"das Handy, -s","the cell phone, -s","das Handy, -s 1.",das,noun,-s 1.,,"Ich habe kein Festnetztelefon, aber ein Handy. || Soll ich Ihnen meine Handynummer geben?",48
b1_1409,B1,"hängen, hängt,","hang, hang","hängen, hängt, 1.",,word,,,Das Bild hängt schief.,48
b1_1410,B1,"hing/hängte,",hung/hung,"hing/hängte, 2.",,word,,hat gehangen/gehängt,Hast du den Anzug wieder in den || Schrank gehängt?,48
b1_1411,B1,hart,hard,hart 1.,,word,,,"Das Bett im Hotel war mir zu hart. || Die Brötchen sind ja ganz hart. || Ich habe eine harte Woche vor mir. || Ich muss jeden Tag Überstunden machen. || Wir haben hart gearbeitet, um die Wohnung zu bezahlen.",48
b1_1412,B1,"hassen, hasst, hasste,","hate, hates, hated","hassen, hasst, hasste, 1.",,word,,hat gehasst,"Ich hasse Autofahren. || Ich hasse es, zu spät zu kommen.",48
b1_1413,B1,hässlich,ugly,hässlich 1.,,adjective,,,Das ist aber eine hässliche Lampe! || Dieses Kleid finde ich hässlich.,48
b1_1414,B1,häufig,frequently,häufig,,adjective,,,Haben Sie häufig Kopfschmerzen? || Dann sollten Sie nicht so lange am Computer sitzen.,48
